iteration,find_best_us,split_us,update_info_us,total_us,active_faces,n_vertices,cascade_activations,faces_created,edges_created,add_face_calls,update_info_calls
25407,63053,147.631,51.341,63252.1,211049,422684,0,24,20,12,16
25408,0.529,323.926,12.9,337.438,211059,422704,4,120,100,60,73
25409,0.071,204.93,0.444,205.526,211067,422720,3,96,80,48,55
25410,65601.4,340.009,1.347,65942.9,211071,422728,1,48,40,24,28
25411,60606.9,189.266,64.314,60860.6,211073,422732,0,24,20,12,16
25412,0.246,538.482,12.653,551.497,211089,422764,7,192,160,96,116
25413,0.208,340.797,11.99,353.124,211101,422788,5,144,120,72,86
25414,0.216,76.239,0.53,77.086,211105,422796,1,48,40,24,28
25415,0.059,431.946,17.549,449.661,211123,422832,8,216,180,108,128
25416,0.185,297.964,8.126,306.387,211137,422860,6,168,140,84,101
25417,0.144,256.147,7.934,264.329,211151,422888,6,168,140,84,104
25418,60536.7,126.41,43.739,60707,211153,422892,0,24,20,12,16
25419,0.335,103.084,6.669,110.163,211157,422900,1,48,40,24,31
25420,0.26,406.097,14.416,420.863,211171,422928,6,168,140,84,94
25421,0.34,310.878,15.189,326.492,211179,422944,3,96,80,48,62
25422,0.356,66.798,31.072,98.319,211181,422948,0,24,20,12,16
25423,0.339,0.153,43.459,44.041,211181,422948,0,0,0,0,5
25424,53210,261.8,11.149,53483.2,211185,422956,1,48,40,24,31
25425,0.706,467.704,12.34,480.836,211199,422984,6,168,140,84,101
25426,0.683,143.848,0.471,145.083,211203,422992,1,48,40,24,28
25427,0.047,336.549,13.897,350.578,211217,423020,6,168,140,84,101
25428,0.212,182.628,0.417,183.339,211227,423040,4,120,100,60,70
25429,0.384,197.262,6.586,204.314,211233,423052,2,72,60,36,47
25430,0.296,496.538,11.968,508.884,211249,423084,7,192,160,96,116
25431,0.049,31.019,11.913,43.061,211251,423088,0,24,20,12,16
25432,0.166,221.206,5.931,227.386,211265,423116,6,168,140,84,98
25433,0.044,89.322,0.39,89.832,211271,423128,2,72,60,36,43
25434,55149.1,357.03,26.398,55532.7,211275,423136,1,48,40,24,31
25435,0.392,214.981,0.511,215.974,211283,423152,3,96,80,48,58
25436,0.353,202.008,0.713,203.162,211287,423160,1,48,40,24,28
25437,0.504,227.841,19.977,248.414,211291,423168,1,48,40,24,31
25438,0.209,306.694,10.827,317.819,211301,423188,4,120,100,60,71
25439,60990.5,292.625,0.78,61284.1,211305,423196,1,48,40,24,28
25440,0.341,170.91,18.67,190.061,211309,423204,1,48,40,24,31
25441,0.061,280.756,17.871,298.789,211317,423220,3,96,80,48,59
25442,0.326,309.9,15.553,325.874,211323,423232,2,72,60,36,47
25443,0.263,285.604,0.596,286.542,211329,423244,2,72,60,36,43
25444,0.327,207.325,18.531,226.272,211333,423252,1,48,40,24,31
25445,0.329,641.445,14.993,656.857,211353,423292,9,240,200,120,143
25446,0.446,136.727,0.441,137.694,211357,423300,1,48,40,24,28
25447,0.302,453.192,10.74,464.326,211371,423328,6,168,140,84,101
25448,0.286,357.463,0.672,358.502,211379,423344,3,96,80,48,58
25449,0.052,133.11,0.533,133.783,211383,423352,1,48,40,24,28
25450,1.411,692.784,17.892,712.246,211399,423384,7,192,160,96,113
25451,0.366,458.016,16.085,474.56,211407,423400,3,96,80,48,62
25452,0.397,208.565,16.757,225.806,211411,423408,1,48,40,24,31
25453,0.112,42.893,25.624,68.837,211413,423412,0,24,20,12,16
25454,0.051,275.145,12.314,287.599,211423,423432,4,120,100,60,74
25455,0.056,223.643,7.047,230.833,211433,423452,4,120,100,60,74
25456,0.053,247.274,6.361,253.777,211443,423472,4,120,100,60,70
25457,0.208,94.702,6.065,101.069,211449,423484,2,72,60,36,46
25458,0.052,218.505,0.418,219.064,211461,423508,5,144,120,72,79
25459,0.096,295.91,7.661,303.761,211477,423540,7,192,160,96,112
25460,0.112,186.051,6.603,192.853,211493,423572,7,192,160,96,113
25461,0.05,61.49,0.479,62.106,211497,423580,1,48,40,24,28
25462,0.382,458.029,13.298,471.8,211509,423604,5,144,120,72,86
25463,0.053,281.752,9.49,291.382,211521,423628,5,144,120,72,89
25464,0.599,511.269,15.161,527.12,211535,423656,6,168,140,84,101
25465,0.164,406.592,16.439,423.298,211547,423680,5,144,120,72,89
25466,0.149,330.288,14.188,344.717,211557,423700,4,120,100,60,74
25467,0.16,214.044,12.192,226.491,211563,423712,2,72,60,36,47
25468,0.118,89.848,0.447,90.493,211567,423720,1,48,40,24,28
25469,0.053,388.068,5.432,393.642,211583,423752,7,192,160,96,116
25470,0.12,227.656,6.04,233.904,211593,423772,4,120,100,60,73
25471,0.052,279.042,7.022,286.205,211609,423804,7,192,160,96,119
25472,0.291,333.939,6.542,340.859,211627,423840,8,216,180,108,128
25473,0.052,177.688,6.411,184.239,211641,423868,6,168,140,84,101
25474,0.125,192.968,0.428,193.6,211655,423896,6,168,140,84,100
25475,0.051,119.239,5.778,125.156,211665,423916,4,120,100,60,70
25476,0.22,119.143,0.425,119.868,211675,423936,4,120,100,60,70
25477,0.051,106.37,5.468,111.968,211685,423956,4,120,100,60,70
25478,0.051,172.553,0.401,173.093,211695,423976,4,120,100,60,70
25479,0.206,498.844,11.063,510.204,211705,423996,4,120,100,60,70
25480,0.546,830.949,9.031,840.621,211721,424028,7,192,160,96,119
25481,0.393,100.455,0.355,101.291,211725,424036,1,48,40,24,28
25482,0.091,1142.7,7.246,1150.13,211751,424088,12,312,260,156,181
25483,0.431,213.366,0.389,214.281,211761,424108,4,120,100,60,70
25484,0.055,1661.6,6.873,1668.62,211805,424196,21,528,440,264,305
25485,0.432,581.227,14.107,595.855,211819,424224,6,168,140,84,100
25486,0.821,622.015,36.664,659.716,211825,424236,2,72,60,36,43
25487,0.657,223.698,25.152,249.606,211831,424248,2,72,60,36,47
25488,0.103,626.361,24.991,651.619,211841,424268,4,120,100,60,73
25489,0.39,161.43,9.526,171.427,211847,424280,2,72,60,36,43
25490,0.062,821.391,7.295,828.837,211861,424308,6,168,140,84,104
25491,0.492,600.935,27.043,628.562,211871,424328,4,120,100,60,74
25492,0.585,967.373,23.835,991.886,211887,424360,7,192,160,96,113
25493,0.355,128.755,0.465,129.686,211891,424368,1,48,40,24,28
25494,0.079,717.094,24.693,741.953,211901,424388,4,120,100,60,73
25495,0.82,379.182,19.109,399.195,211909,424404,3,96,80,48,55
25496,0.281,638.154,20.477,658.999,211917,424420,3,96,80,48,58
25497,0.809,214.706,0.643,216.253,211921,424428,1,48,40,24,28
25498,0.115,276.173,16.131,292.51,211927,424440,2,72,60,36,43
25499,0.112,167.424,16.424,184.054,211931,424448,1,48,40,24,31
25500,1.481,693.059,1.208,695.897,211935,424456,1,48,40,24,28
25501,0.967,218.5,20.838,240.392,211939,424464,1,48,40,24,31
25502,0.467,613.542,22.599,636.696,211947,424482,4,96,84,48,60
25503,0.484,405.013,7.958,413.545,211961,424510,6,168,140,84,101
25504,0.112,892.518,7.124,899.845,211977,424544,8,192,164,96,114
25505,0.828,1087.94,14.965,1103.83,211987,424564,4,120,100,60,74
25506,0.476,0.035,54.13,54.743,211987,424564,0,0,0,0,8
25507,0.47,222.915,20.209,243.741,211991,424572,1,48,40,24,31
25508,0.051,989.998,14.469,1004.61,212003,424596,5,144,120,72,86
25509,0.569,1248.44,7.439,1256.55,212023,424636,9,240,200,120,143
25510,0.897,939.493,9.414,949.902,212037,424664,6,168,140,84,98
25511,0.696,728.795,10.185,739.807,212043,424676,2,72,60,36,46
25512,0.792,337.673,0.491,339.094,212049,424688,2,72,60,36,40
25513,0.208,1031.85,21.697,1053.87,212063,424716,6,168,140,84,101
25514,0.367,95.076,0.35,95.876,212067,424724,1,48,40,24,28
25515,0.049,836.544,10.758,847.446,212077,424744,4,120,100,60,70
25516,0.668,1398.54,23.335,1422.63,212093,424776,7,192,160,96,113
25517,0.805,1195.76,33.006,1229.66,212105,424800,5,144,120,72,86
25518,0.773,410.721,0.386,411.961,212113,424816,3,96,80,48,55
25519,0.063,718.849,11.202,730.2,212119,424828,2,72,60,36,47
25520,0.565,98.043,30.842,129.525,212121,424832,0,24,20,12,16
25521,60459.5,121.471,41.614,60622.7,212123,424836,0,24,20,12,16
25522,0.585,84.375,35.703,120.744,212125,424840,0,24,20,12,16
25523,1.062,214.968,18.572,234.69,212129,424848,1,48,40,24,31
25524,0.07,274.673,15.003,289.832,212137,424864,3,96,80,48,55
25525,0.293,338.071,14.398,352.853,212147,424884,4,120,100,60,74
25526,0.098,176.549,11.43,188.172,212153,424896,2,72,60,36,46
25527,0.05,404.58,8.264,412.978,212165,424920,5,144,120,72,89
25528,0.161,152.173,13.601,166.028,212169,424928,1,48,40,24,31
25529,0.169,156.309,0.395,156.949,212175,424940,2,72,60,36,40
25530,0.303,80.972,31.481,112.845,212177,424944,0,24,20,12,16
25531,0.193,0.348,51.875,52.504,212177,424944,0,0,0,0,6
25532,0.473,90.473,30.323,121.363,212179,424948,0,24,20,12,16
25533,0.404,383.545,11.531,395.573,212191,424972,5,144,120,72,86
25534,0.109,107.737,0.368,108.299,212197,424984,2,72,60,36,40
25535,0.051,167.804,8.738,176.678,212205,425000,3,96,80,48,58
25536,0.189,234.767,8.035,243.077,212211,425012,2,72,60,36,47
25537,0.187,212.372,12.386,225.031,212219,425028,3,96,80,48,59
25538,0.051,163.103,6.555,169.794,212227,425044,3,96,80,48,62
25539,0.07,81.424,4.616,86.196,212231,425052,1,48,40,24,31
25540,0.068,301.252,0.403,301.801,212245,425080,6,168,140,84,94
25541,0.182,317.55,13.82,331.636,212255,425100,4,120,100,60,74
25542,0.067,239.527,6.438,246.117,212263,425116,3,96,80,48,62
25543,0.052,119.929,13.483,133.544,212267,425124,1,48,40,24,31
25544,0.091,43.853,20.307,64.343,212269,425128,0,24,20,12,16
25545,0.186,110.514,0.44,111.217,212273,425136,1,48,40,24,28
25546,54810.4,273.621,24.836,55109,212277,425144,1,48,40,24,31
25547,0.324,493.417,8.644,502.525,212291,425172,6,168,140,84,101
25548,60535.5,156.772,46.755,60739.2,212293,425176,0,24,20,12,16
25549,0.257,417.932,15.844,434.127,212303,425196,4,120,100,60,77
25550,0.345,435.337,13.378,449.159,212315,425220,5,144,120,72,89
25551,0.252,420.325,6.37,427.042,212329,425248,6,168,140,84,104
25552,0.109,357.974,0.463,358.634,212341,425272,5,144,120,72,82
25553,0.053,0.066,36.981,37.232,212341,425272,0,0,0,0,6
25554,0.099,196.577,0.544,197.31,212347,425284,2,72,60,36,40
25555,62299.8,140.808,46.11,62486.8,212349,425288,0,24,20,12,16
25556,0.803,0.123,77.429,78.446,212349,425288,0,0,0,0,7
25557,0.215,228.756,15.506,244.697,212353,425296,1,48,40,24,31
25558,0.485,143.622,16.051,160.264,212357,425304,1,48,40,24,31
25559,0.21,431.875,12.615,444.792,212367,425324,4,120,100,60,74
25560,0.123,404.798,12.271,417.281,212383,425356,7,192,160,96,113
25561,0.169,146.398,0.472,147.118,212391,425372,3,96,80,48,55
25562,0.199,242.886,9.798,252.972,212401,425392,4,120,100,60,74
25563,0.269,175.141,11.293,186.791,212409,425408,3,96,80,48,62
25564,0.051,287.636,6.162,293.927,212425,425440,7,192,160,96,116
25565,0.103,245.835,13.92,259.947,212433,425456,3,96,80,48,55
25566,0.18,0.063,22.298,22.634,212433,425456,0,0,0,0,8
25567,0.184,167.255,9.745,177.271,212439,425468,2,72,60,36,47
25568,0.051,171.15,12.917,184.21,212447,425484,3,96,80,48,59
25569,0.052,84.467,9.565,94.175,212453,425496,2,72,60,36,43
25570,0.07,470.544,13.943,484.647,212467,425524,6,168,140,84,104
25571,0.107,279.39,9.231,288.817,212481,425552,6,168,140,84,104
25572,1.398,285.291,0.393,287.162,212493,425576,5,144,120,72,85
25573,0.143,162.921,7.195,170.347,212503,425596,4,120,100,60,70
25574,0.077,234.762,6.39,241.316,212519,425628,7,192,160,96,119
25575,0.079,313.215,6.135,319.508,212537,425664,8,216,180,108,128
25576,0.054,237.567,13.107,250.815,212545,425680,3,96,80,48,58
25577,0.052,183.285,0.47,183.887,212553,425696,3,96,80,48,58
25578,0.254,197.33,0.611,198.275,212557,425704,1,48,40,24,28
25579,0.097,231.937,0.425,232.538,212563,425716,2,72,60,36,43
25580,0.395,275.815,0.497,276.786,212569,425728,2,72,60,36,40
25581,0.213,169.033,0.669,169.994,212573,425736,1,48,40,24,28
25582,61825.2,137.667,56.068,62019.1,212575,425740,0,24,20,12,16
25583,0.209,320.072,17.02,337.426,212581,425752,2,72,60,36,47
25584,0.36,143.924,9.689,154.065,212585,425760,1,48,40,24,31
25585,0.108,134.069,0.547,134.815,212591,425772,2,72,60,36,40
25586,0.102,190.698,8.2,199.087,212601,425792,4,120,100,60,74
25587,52444,146.589,51.273,52642,212603,425796,0,24,20,12,16
25588,0.463,324.68,16.68,341.953,212611,425812,3,96,80,48,59
25589,53299.9,218.603,10.159,53528.9,212615,425820,1,48,40,24,31
25590,0.75,299.999,25.808,326.657,212621,425832,2,72,60,36,43
25591,0.223,296.792,16.511,313.631,212629,425848,3,96,80,48,59
25592,0.561,219.921,18.178,238.777,212633,425856,1,48,40,24,31
25593,55653.4,180.349,64.827,55898.7,212635,425860,0,24,20,12,16
25594,0.819,106.547,41.012,148.501,212637,425864,0,24,20,12,16
25595,0.364,319.546,0.408,320.396,212645,425880,3,96,80,48,55
25596,0.065,208.697,11.449,220.301,212653,425896,3,96,80,48,58
25597,0.285,421.854,15.863,438.096,212663,425916,4,120,100,60,74
25598,0.29,194.627,17.433,212.511,212667,425924,1,48,40,24,31
25599,0.049,333.681,11.26,345.088,212675,425940,3,96,80,48,62
25600,1.555,252.019,0.509,254.223,212679,425948,1,48,40,24,28
25601,0.209,0.27,52.797,53.453,212679,425948,0,0,0,0,4
25602,0.341,569.373,13.921,583.733,212693,425976,6,168,140,84,98
25603,0.24,295.553,15.758,311.647,212699,425988,2,72,60,36,47
25604,0.289,0.217,73.669,74.277,212699,425988,0,0,0,0,7
25605,0.165,502.172,7.88,510.315,212715,426020,7,192,160,96,119
25606,0.668,109.769,46.283,156.867,212717,426024,0,24,20,12,16
25607,63022.6,166.059,61.064,63249.8,212719,426028,0,24,20,12,16
25608,0.376,478.644,12.739,491.846,212725,426040,2,72,60,36,47
25609,0.719,340.973,0.533,342.308,212733,426056,3,96,80,48,58
25610,0.702,480.485,17.777,499.064,212743,426076,4,120,100,60,73
25611,0.324,78.667,31.347,110.492,212745,426080,0,24,20,12,16
25612,0.109,300.173,10.774,311.151,212753,426096,3,96,80,48,62
25613,0.467,274.317,10.109,284.992,212759,426108,2,72,60,36,47
25614,60331,139.714,56.297,60527.2,212761,426112,0,24,20,12,16
25615,0.433,359.637,0.609,360.758,212769,426128,3,96,80,48,55
25616,0.094,598.629,10.53,609.345,212789,426168,9,240,200,120,143
25617,0.381,321.254,0.426,322.14,212803,426196,6,168,140,84,94
25618,63166,141.385,47.332,63354.9,212805,426200,0,24,20,12,16
25619,0.935,284.583,7.567,293.178,212821,426232,7,192,160,96,116
25620,0.068,190.31,5.841,196.307,212835,426260,6,168,140,84,101
25621,0.052,372.626,5.951,378.716,212853,426296,8,216,180,108,124
25622,0.05,116.06,0.422,116.619,212863,426316,4,120,100,60,70
25623,0.151,110.157,5.877,116.273,212873,426336,4,120,100,60,70
25624,0.052,120.227,0.414,120.78,212883,426356,4,120,100,60,70
25625,0.052,658.69,6.319,665.15,212923,426436,19,480,400,240,278
25626,0.052,254.871,6.052,261.064,212945,426480,10,264,220,132,151
25627,0.072,183.22,6.698,190.074,212961,426512,7,192,160,96,113
25628,62699.6,157.105,57.835,62914.7,212963,426516,0,24,20,12,16
25629,0.42,117.848,0.598,118.954,212967,426524,1,48,40,24,28
25630,0.051,359.958,7.349,367.444,212991,426572,11,288,240,144,170
25631,0.052,59.153,5.542,64.836,212995,426580,1,48,40,24,31
25632,0.052,276.987,6.869,283.995,213015,426620,9,240,200,120,146
25633,0.273,557.675,8.036,566.072,213031,426652,7,192,160,96,112
25634,0.448,313.336,14.413,328.289,213039,426668,3,96,80,48,62
25635,0.112,195.216,18.383,213.8,213045,426680,2,72,60,36,43
25636,0.053,202.324,9.313,211.778,213059,426708,6,168,140,84,101
25637,0.053,57.753,0.44,58.327,213063,426716,1,48,40,24,28
25638,0.165,484.294,6.424,490.97,213101,426792,18,456,380,228,266
25639,0.054,216.704,0.498,217.336,213117,426824,7,192,160,96,112
25640,0.052,176.963,5.799,182.902,213131,426852,6,168,140,84,100
25641,0.053,134.149,0.389,134.67,213141,426872,4,120,100,60,73
25642,0.272,271.424,14.628,286.414,213149,426888,3,96,80,48,59
25643,0.077,198.725,17.843,216.732,213155,426900,2,72,60,36,43
25644,0.054,217.966,15.894,234.003,213161,426912,2,72,60,36,43
25645,66682.8,198.507,55.652,66937.1,213163,426916,0,24,20,12,16
25646,0.761,366.957,7.7,375.51,213179,426948,7,192,160,96,113
25647,0.092,128.182,0.422,128.78,213183,426956,1,48,40,24,28
25648,63173.4,165.3,54.846,63393.8,213185,426960,0,24,20,12,16
25649,0.528,277.167,15.366,293.224,213191,426972,2,72,60,36,47
25650,1.715,273.86,6.86,282.61,213201,426992,4,120,100,60,73
25651,0.244,319.611,10.482,330.431,213209,427008,3,96,80,48,58
25652,61649.7,299.946,20.661,61970.4,213213,427016,1,48,40,24,31
25653,0.345,121.998,17.308,139.745,213217,427024,1,48,40,24,31
25654,0.053,454.988,9.597,464.726,213235,427060,8,216,180,108,128
25655,0.069,272.537,6.137,278.837,213245,427080,4,120,100,60,74
25656,0.068,131.392,0.48,132.032,213251,427092,2,72,60,36,40
25657,0.051,64.662,0.397,65.19,213255,427100,1,48,40,24,28
25658,0.051,56.123,6.261,62.529,213259,427108,1,48,40,24,31
25659,0.103,216.618,16.624,233.443,213269,427128,4,120,100,60,74
25660,61525.9,275.382,0.916,61802.3,213273,427136,1,48,40,24,28
25661,0.305,262.308,17.618,280.355,213279,427148,2,72,60,36,43
25662,0.146,455.159,15.373,470.766,213293,427176,6,168,140,84,98
25663,0.069,207.431,13.019,220.612,213301,427192,3,96,80,48,58
25664,0.068,251.11,9.923,261.193,213313,427216,5,144,120,72,86
25665,0.053,122.75,6.113,129.003,213321,427232,3,96,80,48,58
25666,0.051,140.72,0.397,141.247,213331,427252,4,120,100,60,70
25667,0.053,298.237,14.35,312.732,213339,427268,3,96,80,48,62
25668,0.053,227.992,6.779,234.912,213355,427300,7,192,160,96,116
25669,0.051,237.94,9.184,247.261,213373,427336,8,216,180,108,128
25670,0.203,139.436,15.025,154.752,213377,427344,1,48,40,24,31
25671,0.051,188.15,13.11,201.401,213385,427360,3,96,80,48,59
25672,0.24,58.303,26.17,84.805,213387,427364,0,24,20,12,16
25673,0.051,295.565,10.989,306.693,213399,427388,5,144,120,72,86
25674,0.124,98.758,0.424,99.386,213405,427400,2,72,60,36,43
25675,0.423,221.558,0.529,222.598,213411,427412,2,72,60,36,43
25676,60508.2,273.319,0.806,60782.6,213415,427420,1,48,40,24,28
25677,0.526,361.085,15.769,377.476,213423,427436,3,96,80,48,59
25678,0.603,146.839,13.698,161.229,213427,427444,1,48,40,24,31
25679,0.281,107.755,0.474,108.59,213431,427452,1,48,40,24,28
25680,0.166,465.35,16.123,481.738,213443,427476,5,144,120,72,89
25681,0.415,180.701,7.307,188.528,213451,427492,3,96,80,48,62
25682,0.07,290.731,0.42,291.301,213461,427512,4,120,100,60,70
25683,0.377,111.375,12.815,124.661,213467,427524,2,72,60,36,43
25684,0.052,314.085,8.445,322.671,213485,427560,8,216,180,108,128
25685,0.18,338.969,0.391,339.617,213501,427592,7,192,160,96,109
25686,0.054,133.912,5.957,140.013,213511,427612,4,120,100,60,70
25687,0.051,112.031,0.42,112.587,213521,427632,4,120,100,60,67
25688,0.05,110.746,5.771,116.658,213531,427652,4,120,100,60,70
25689,0.181,129.976,0.43,130.677,213541,427672,4,120,100,60,67
25690,0.05,110.309,4.901,115.349,213551,427692,4,120,100,60,70
25691,0.069,328.692,13.083,341.94,213559,427708,3,96,80,48,59
25692,0.052,212.608,10.555,223.307,213567,427724,3,96,80,48,59
25693,0.094,129.557,0.417,130.144,213571,427732,1,48,40,24,28
25694,0.186,317.255,15.275,332.808,213579,427748,3,96,80,48,59
25695,54372.2,146.218,55.684,54574.2,213581,427752,0,24,20,12,16
25696,0.945,216.983,18.216,236.253,213585,427760,1,48,40,24,31
25697,0.353,234.274,20.393,255.111,213589,427768,1,48,40,24,31
25698,0.343,279.468,0.63,280.517,213595,427780,2,72,60,36,43
25699,0.05,66.502,20.629,87.27,213597,427784,0,24,20,12,16
25700,1.67,358.839,27.149,387.822,213601,427792,1,48,40,24,31
25701,0.219,439.515,15.125,454.953,213609,427808,3,96,80,48,59
25702,0.157,114.57,0.467,115.271,213613,427816,1,48,40,24,28
25703,64229.8,148.303,50.811,64429.1,213615,427820,0,24,20,12,16
25704,0.403,353.353,11.455,365.289,213625,427840,4,120,100,60,74
25705,54238.5,142.502,70.758,54452.2,213627,427844,0,24,20,12,16
25706,0.457,178.731,0.443,179.713,213633,427856,2,72,60,36,43
25707,0.175,407.966,13.967,422.197,213643,427876,4,120,100,60,74
25708,0.289,371.721,13.597,385.692,213653,427896,4,120,100,60,74
25709,55140.5,392.604,0.994,55534.3,213659,427908,2,72,60,36,43
25710,0.227,278.393,14.122,292.86,213665,427920,2,72,60,36,47
25711,0.11,0.324,72.165,72.69,213665,427920,0,0,0,0,8
25712,0.093,216.956,13.557,230.689,213671,427932,2,72,60,36,46
25713,59912.4,271.76,19.211,60203.5,213675,427940,1,48,40,24,31
25714,0.754,303.587,22.982,327.41,213681,427952,2,72,60,36,46
25715,60171.7,137.172,55.248,60364.3,213683,427956,0,24,20,12,16
25716,0.541,400.26,0.798,401.725,213691,427972,3,96,80,48,58
25717,0.05,182.039,0.784,182.952,213695,427980,1,48,40,24,28
25718,0.05,341.935,14.357,356.432,213705,428000,4,120,100,60,74
25719,60469.5,297.833,0.959,60768.5,213709,428008,1,48,40,24,28
25720,0.524,305.758,19.315,325.692,213717,428024,3,96,80,48,58
25721,0.109,404.451,7.549,412.205,213733,428056,7,192,160,96,113
25722,0.162,53.505,22.993,76.774,213735,428060,0,24,20,12,16
25723,0.051,342.422,11.453,354.019,213749,428088,6,168,140,84,101
25724,0.059,257.008,14.11,271.272,213761,428112,5,144,120,72,89
25725,0.188,182.104,1.147,183.524,213765,428120,1,48,40,24,28
25726,0.157,332.397,8.101,340.749,213775,428140,4,120,100,60,74
25727,0.159,166.588,7.303,174.144,213783,428156,3,96,80,48,58
